gene,rank_GSE174554,rank_stat_GSE174554,program_GSE174554,rank_GSE274546,rank_stat_GSE274546,program_GSE274546,miller_raw20,density,shared_leading_edge,labelled,display_role,display_label
ARID3B,7940,-0.8048427690208237,False,13390,-0.8220719369836134,False,False,2.995732273553991,False,False,transcriptome_background,
MED9,7941,-0.8051252796923253,False,9428,-0.1422620886171182,False,False,3.1354942159291497,False,False,transcriptome_background,
FAM210A,7942,-0.8053275413442577,False,4183,0.8074607024958552,False,False,3.091042453358316,False,False,transcriptome_background,
AGAP4,7943,-0.80540851472328,False,8804,-0.0417676297244947,False,False,3.1354942159291497,False,False,transcriptome_background,
TMEM161B,7944,-0.8056377061919557,False,4941,0.6436134974702301,False,False,2.8903717578961645,False,False,transcriptome_background,
TBXAS1,7945,-0.8061393465930025,False,13267,-0.7971826709952656,False,False,2.995732273553991,False,False,transcriptome_background,
CTPS2,7946,-0.8062368753838861,False,6853,0.2853905768871929,False,False,2.8903717578961645,False,False,transcriptome_background,
ZNF250,7947,-0.8062552827387328,False,7065,0.2519117314045184,False,False,2.8903717578961645,False,False,transcriptome_background,
ADCK1,7948,-0.8065967758343725,False,4772,0.6784950194736731,False,False,2.8903717578961645,False,False,transcriptome_background,
CETN3,7949,-0.8066917853144031,False,16447,-1.67518343299065,False,False,1.9459101490553132,False,False,transcriptome_background,
BARD1,7950,-0.8068721039193864,False,16650,-1.7733968484841485,False,False,1.9459101490553132,False,False,transcriptome_background,
CASP4,7951,-0.8069375565201405,False,5522,0.5246502718731985,False,False,2.833213344056216,False,False,transcriptome_background,
GMFG,7952,-0.8070789750950702,False,16501,-1.7019827132984169,False,False,1.9459101490553132,False,False,transcriptome_background,
MINK1,7953,-0.8071434637600083,False,8889,-0.0519141865769319,False,False,3.1354942159291497,False,False,transcriptome_background,
NRDE2,7954,-0.807168819473136,False,15402,-1.3017424953579644,False,False,2.3978952727983707,False,False,transcriptome_background,
LARP4,7955,-0.8077693339732079,False,2429,1.2770908502419356,False,False,2.302585092994046,False,False,transcriptome_background,
GID8,7956,-0.8081482016268198,False,13717,-0.8950797381951069,False,False,2.995732273553991,False,False,transcriptome_background,
REXO1,7957,-0.8086773222484152,False,8709,-0.0258542447371026,False,False,3.1354942159291497,False,False,transcriptome_background,
CRACR2A,7958,-0.8087708059159419,False,9052,-0.0789221219830599,False,False,3.1354942159291497,False,False,transcriptome_background,
UNC45A,7959,-0.8099795212477202,False,9295,-0.1209155318330618,False,False,3.1354942159291497,False,False,transcriptome_background,
SPC25,7960,-0.8100721507806512,False,17600,-2.537037025233851,False,False,1.3862943611198906,False,False,transcriptome_background,
ACAT1,7961,-0.8101403969028392,False,15856,-1.4502356139435275,False,False,2.0794415416798357,False,False,transcriptome_background,
PPP2R1B,7962,-0.8105535448482067,False,15948,-1.4814324868997202,False,False,2.0794415416798357,False,False,transcriptome_background,
TPR,7963,-0.8108053488128221,False,13063,-0.757452946640387,False,False,2.772588722239781,False,False,transcriptome_background,
FAM102A,7965,-0.811966420284711,False,6763,0.2997956353885995,False,False,2.8903717578961645,False,False,transcriptome_background,
ZNF136,7966,-0.812189205750785,False,2313,1.3211323651374982,False,False,2.302585092994046,False,False,transcriptome_background,
POM121,7967,-0.8127639790182984,False,5667,0.4992965290570304,False,False,2.833213344056216,False,False,transcriptome_background,
APEH,7968,-0.8129989548515268,False,14809,-1.1390163716719308,False,False,2.3978952727983707,False,False,transcriptome_background,
POLDIP3,7969,-0.813794261274213,False,15051,-1.1969770820218155,False,False,2.70805020110221,False,False,transcriptome_background,
OMD,7970,-0.8140749761040196,False,6765,0.2994243338747147,False,False,2.8903717578961645,False,False,transcriptome_background,
ZNF432,7971,-0.8142101074449997,False,11202,-0.4319087811938755,False,False,2.8903717578961645,False,False,transcriptome_background,
BHLHE40,7972,-0.8143995766876061,False,12679,-0.687903872697901,False,False,2.772588722239781,False,False,transcriptome_background,
ITPA,7973,-0.8152884453189743,False,12382,-0.6296211459062442,False,False,3.044522437723423,False,False,transcriptome_background,
CP,7974,-0.8160818357110768,False,15911,-1.4703088688863746,False,False,2.0794415416798357,False,False,transcriptome_background,
NOP56,7975,-0.8166286013051459,False,10621,-0.3401443451231785,False,False,2.833213344056216,False,False,transcriptome_background,
CTDSP1,7976,-0.8174112585315779,False,12153,-0.5903849085690995,False,False,3.044522437723423,False,False,transcriptome_background,
MAPRE3,7977,-0.817435442211151,False,11169,-0.4273182681575315,False,False,2.8903717578961645,False,False,transcriptome_background,
CNST,7978,-0.8177401926521547,False,2401,1.2864699064242775,False,False,2.302585092994046,False,False,transcriptome_background,
PCGF5,7979,-0.8178676621960804,False,1564,1.6555005510038558,False,False,1.3862943611198906,False,False,transcriptome_background,
ALDH6A1,7980,-0.8181130890265318,False,7112,0.2441944577160239,False,False,2.8903717578961645,False,False,transcriptome_background,
KMT2A,7982,-0.8184347150191297,False,7519,0.1724214900155314,False,False,2.70805020110221,False,False,transcriptome_background,
CSNK2A1,7983,-0.8186520232385888,False,9317,-0.1232444561219416,False,False,3.1354942159291497,False,False,transcriptome_background,
LRSAM1,7984,-0.8187277371346765,False,14840,-1.1462669389511198,False,False,2.3978952727983707,False,False,transcriptome_background,
TDP2,7985,-0.8194501857732573,False,2991,1.1070836509465172,False,False,2.833213344056216,False,False,transcriptome_background,
MAU2,7986,-0.8208265574683162,False,15648,-1.3798388443966818,False,False,2.3978952727983707,False,False,transcriptome_background,
FOXJ2,7987,-0.821284073135965,False,10341,-0.2916464383108552,False,False,2.833213344056216,False,False,transcriptome_background,
JMJD6,7988,-0.8223419405767604,False,10980,-0.3973231935616469,False,False,2.833213344056216,False,False,transcriptome_background,
CD200R1,7989,-0.8233457615004276,False,10012,-0.2397406202237197,False,False,2.5649493574615367,False,False,transcriptome_background,
MPPED2,7990,-0.8233540091238701,False,4408,0.7530570204710783,False,False,3.091042453358316,False,False,transcriptome_background,
NBPF12,7991,-0.8233744292093659,False,10376,-0.2963542681757662,False,False,2.833213344056216,False,False,transcriptome_background,
TMEM165,7993,-0.8256479058347171,False,5537,0.5229781035125993,False,False,2.5649493574615367,False,False,transcriptome_background,
NFYC,7994,-0.8256565667886987,False,11211,-0.4342137396288111,False,False,2.8903717578961645,False,False,transcriptome_background,
SLC22A23,7996,-0.8273760325228475,False,5798,0.4751269428491947,False,False,2.833213344056216,False,False,transcriptome_background,
FRMD5,7997,-0.8275814085702881,False,1489,1.703908961989918,False,False,1.3862943611198906,False,False,transcriptome_background,
ERCC6,7998,-0.8282731466663331,False,14114,-0.9761840296117612,False,False,2.3978952727983707,False,False,transcriptome_background,
PWWP2B,7999,-0.8287998548622895,False,4989,0.632368047125751,False,False,2.772588722239781,False,False,transcriptome_background,
HK2,8000,-0.8305383671949972,False,13447,-0.8327744056062104,False,False,2.772588722239781,False,False,transcriptome_background,
NBPF9,8001,-0.8306145750866578,False,6469,0.3472232511507114,False,False,3.218875824868201,False,False,transcriptome_background,
NUMBL,8003,-0.8309152849067449,False,4396,0.7552501191508506,False,False,2.9444389791664403,False,False,transcriptome_background,
RAB18,8004,-0.8318284864172193,False,3978,0.8498680557620659,False,False,2.9444389791664403,False,False,transcriptome_background,
LPAR2,8005,-0.8321269578566837,False,15780,-1.4222786434158146,False,False,2.6390573296152584,False,False,transcriptome_background,
TXNDC9,8006,-0.832373731241201,False,9461,-0.148282136094015,False,False,2.3978952727983707,False,False,transcriptome_background,
SLC26A2,8007,-0.8324384554530455,False,16336,-1.6311770294112378,False,False,2.1972245773362196,False,False,transcriptome_background,
ALKBH3,8008,-0.8333132106051163,False,10004,-0.2386700194221899,False,False,3.091042453358316,False,False,transcriptome_background,
FXR1,8009,-0.8333200064237322,False,17193,-2.1112798514687485,False,False,1.6094379124341005,False,False,transcriptome_background,
ARF6,8010,-0.8338297294810848,False,11106,-0.4169395560788098,False,False,2.8903717578961645,False,False,transcriptome_background,
CENPQ,8011,-0.8340967162231416,False,11258,-0.4427273916270655,False,False,2.8903717578961645,False,False,transcriptome_background,
EFEMP2,8012,-0.8345113466992801,False,14559,-1.0760117908583762,False,False,2.8903717578961645,False,False,transcriptome_background,
PRPF6,8013,-0.8346083591711732,False,10270,-0.2811280635952038,False,False,2.8903717578961645,False,False,transcriptome_background,
NUP160,8014,-0.8354017339053827,False,3776,0.9003236733676984,False,False,1.3862943611198906,False,False,transcriptome_background,
HIPK3,8015,-0.8356753095121447,False,3466,0.986417984868802,False,False,2.6390573296152584,False,False,transcriptome_background,
ENO2,8016,-0.8377437515500358,False,7571,0.165138032249962,False,False,2.995732273553991,False,False,transcriptome_background,
STAU2,8017,-0.8382586824996703,False,12783,-0.7062687119423811,False,False,2.8903717578961645,False,False,transcriptome_background,
SEC22C,8018,-0.838271644939893,False,6369,0.3624960813236648,False,False,2.833213344056216,False,False,transcriptome_background,
CDKN1B,8019,-0.8383455487526996,False,12539,-0.6590283358081661,False,False,2.8903717578961645,False,False,transcriptome_background,
ADGRL3,8020,-0.8383946543258127,False,4813,0.6706343711151286,False,False,2.772588722239781,False,False,transcriptome_background,
SLC8B1,8021,-0.8389398563274449,False,8448,0.012182653379962,False,False,2.70805020110221,False,False,transcriptome_background,
UGP2,8023,-0.8391604745158581,False,9731,-0.1926733656157993,False,False,3.091042453358316,False,False,transcriptome_background,
TIPRL,8024,-0.8395999909332247,False,13373,-0.8200895726526524,False,False,2.772588722239781,False,False,transcriptome_background,
RGMA,8026,-0.8399487834399297,False,14484,-1.0623420736348017,False,False,2.8903717578961645,False,False,transcriptome_background,
RAP2B,8027,-0.8410207782228944,False,15976,-1.4920773221352874,False,False,2.6390573296152584,False,False,transcriptome_background,
FLOT1,8028,-0.8411849776740851,False,13675,-0.8840741342754922,False,False,2.772588722239781,False,False,transcriptome_background,
EXT1,8029,-0.8423691565219064,False,6422,0.3548271232085183,False,False,2.833213344056216,False,False,transcriptome_background,
CSF1,8030,-0.8424952006179223,False,6925,0.2733521486363024,False,False,3.218875824868201,False,False,transcriptome_background,
TUFT1,8031,-0.8437392946791124,False,12620,-0.6760652982339864,False,False,2.8903717578961645,False,False,transcriptome_background,
GNA13,8032,-0.8442044227360171,False,967,2.028312843832386,False,False,1.0986122886681098,False,False,transcriptome_background,
IMPDH1,8033,-0.8443922251647205,False,7093,0.2481974566181978,False,False,3.218875824868201,False,False,transcriptome_background,
WWC3,8034,-0.8455615559003739,False,2182,1.366982003976596,False,False,2.302585092994046,False,False,transcriptome_background,
EIF2AK1,8035,-0.8456677337176416,False,15935,-1.478759009586268,False,False,2.6390573296152584,False,False,transcriptome_background,
LSS,8036,-0.8458323125802301,False,343,2.697237215061393,False,False,1.0986122886681098,False,False,transcriptome_background,
BTN2A1,8037,-0.8465073415647025,False,13047,-0.7549189797003609,False,False,2.8903717578961645,False,False,transcriptome_background,
XRCC4,8038,-0.8465421841410887,False,17117,-2.052904491997107,False,False,1.6094379124341005,False,False,transcriptome_background,
TMX4,8040,-0.8466652921701917,False,5449,0.5403283114510427,False,False,2.5649493574615367,False,False,transcriptome_background,
GPR137B,8041,-0.8473742085691345,False,1939,1.4733824330116536,False,False,2.302585092994046,False,False,transcriptome_background,
ZSCAN5A,8042,-0.84789507414545,False,1024,1.9837521242793743,False,False,0.6931471805599453,False,False,transcriptome_background,
RPGR,8044,-0.8483692682812326,False,12988,-0.7412105604286086,False,False,2.8903717578961645,False,False,transcriptome_background,
UPF3B,8045,-0.848674277604516,False,10821,-0.3712993743501987,False,False,2.8903717578961645,False,False,transcriptome_background,
TK1,8047,-0.8490913429855583,False,17356,-2.245503853148511,False,False,1.0986122886681098,False,False,transcriptome_background,
C5AR2,8048,-0.8493398220276305,False,3121,1.0720993592379393,False,False,2.6390573296152584,False,False,transcriptome_background,
RDX,8049,-0.8493883834055267,False,1918,1.4864217535790645,False,False,2.302585092994046,False,False,transcriptome_background,
MFSD14C,8050,-0.8495725693069198,False,4006,0.8443302092407656,False,False,2.9444389791664403,False,False,transcriptome_background,
SGTB,8051,-0.8497219934079475,False,8081,0.0773239138745142,False,False,2.70805020110221,False,False,transcriptome_background,
ENDOV,8052,-0.850375868523984,False,14730,-1.119161667186868,False,False,2.8903717578961645,False,False,transcriptome_background,
SKI,8053,-0.8503762446660501,False,10495,-0.3164602475794993,False,False,2.8903717578961645,False,False,transcriptome_background,
PDIA5,8054,-0.8503964214566474,False,14739,-1.1207895792532736,False,False,2.8903717578961645,False,False,transcriptome_background,
ITGB1,8055,-0.8508102482082782,False,13155,-0.777342916831649,False,False,2.8903717578961645,False,False,transcriptome_background,
LTF,8056,-0.8511083432419542,False,16401,-1.654646097599795,False,False,2.1972245773362196,False,False,transcriptome_background,
TAF1A,8057,-0.8513504400776698,False,4797,0.6738872441906094,False,False,2.772588722239781,False,False,transcriptome_background,
OAT,8058,-0.8514443434605928,False,10867,-0.3769482878691506,False,False,2.8903717578961645,False,False,transcriptome_background,
SETD1A,8059,-0.8516614284771666,False,4333,0.7721254109000908,False,False,2.9444389791664403,False,False,transcriptome_background,
CBLB,8060,-0.852598811127227,False,1656,1.6086148287737558,False,False,1.791759469228055,False,False,transcriptome_background,
MAN1C1,8061,-0.8527226373381165,False,11561,-0.4948131326781768,False,False,2.8903717578961645,False,False,transcriptome_background,
LINC00843,8062,-0.852888853431074,False,11880,-0.545424632113404,False,False,2.4849066497880004,False,False,transcriptome_background,
SIMC1,8063,-0.8535749666719818,False,11847,-0.5406378988018302,False,False,2.4849066497880004,False,False,transcriptome_background,
STX5,8066,-0.853771561398622,False,4252,0.7915276134692573,False,False,2.9444389791664403,False,False,transcriptome_background,
EIF4G3,8067,-0.8539905166565546,False,3423,1.0006754316910451,False,False,2.6390573296152584,False,False,transcriptome_background,
ZNF525,8068,-0.8541040953021581,False,7891,0.1079910204409385,False,False,2.995732273553991,False,False,transcriptome_background,
DEK,8069,-0.8541690952877709,False,17449,-2.3373565964306215,False,False,1.6094379124341005,False,False,transcriptome_background,
CFLAR,8070,-0.8542698128465427,False,1467,1.716947397967486,False,False,1.3862943611198906,False,False,transcriptome_background,
ARHGEF39,8071,-0.8543090345367407,False,15192,-1.2346487240216344,False,False,2.1972245773362196,False,False,transcriptome_background,
RTKN2,8072,-0.8558457589250746,False,13240,-0.7929671930907445,False,False,2.772588722239781,False,False,transcriptome_background,
PXN,8073,-0.8565159746398043,False,2112,1.3937658058939564,False,False,2.302585092994046,False,False,transcriptome_background,
MACROD1,8074,-0.8568242631100796,False,12873,-0.7214811012155835,False,False,2.8903717578961645,False,False,transcriptome_background,
UBA2,8075,-0.8572195001366593,False,4436,0.7474612314336129,False,False,2.9444389791664403,False,False,transcriptome_background,
PPP2R5B,8076,-0.8576110484091457,False,17567,-2.491516938233399,False,False,1.3862943611198906,False,False,transcriptome_background,
UBE2I,8077,-0.8577999064633925,False,12776,-0.7055810794489128,False,False,2.8903717578961645,False,False,transcriptome_background,
KCNMA1,8078,-0.8580303004863703,False,456,2.522337836489825,False,False,1.0986122886681098,False,False,transcriptome_background,
MTF1,8079,-0.8581138841186763,False,6745,0.3028624896509311,False,False,3.218875824868201,False,False,transcriptome_background,
RAP1GDS1,8080,-0.8583688979881721,False,6077,0.4203663480881504,False,False,2.833213344056216,False,False,transcriptome_background,
TMOD3,8081,-0.8585820074685033,False,10951,-0.3932811160472595,False,False,2.8903717578961645,False,False,transcriptome_background,
FBXL14,8082,-0.8587206966519527,False,16101,-1.5329686829494495,False,False,2.1972245773362196,False,False,transcriptome_background,
RMND1,8085,-0.8591808323003185,False,9800,-0.2041715162351947,False,False,3.091042453358316,False,False,transcriptome_background,
MEGF8,8086,-0.8592139404241455,False,13614,-0.8705136734954305,False,False,2.772588722239781,False,False,transcriptome_background,
IARS,8087,-0.8593563525420075,False,8502,0.0048349648814103,False,False,2.70805020110221,False,False,transcriptome_background,
COX10,8088,-0.8606249230660218,False,6719,0.3071723971509029,False,False,3.218875824868201,False,False,transcriptome_background,
ELMSAN1,8089,-0.8609033646762759,False,5102,0.6076208016311629,False,False,2.772588722239781,False,False,transcriptome_background,
ZNF445,8090,-0.8612986828774633,False,11543,-0.4916491749236095,False,False,2.8903717578961645,False,False,transcriptome_background,
MFHAS1,8091,-0.8615862136310561,False,1190,1.8630466561142829,False,False,1.6094379124341005,False,False,transcriptome_background,
MBP,8092,-0.8618064205653558,False,1924,1.4837809442078336,False,False,2.302585092994046,False,False,transcriptome_background,
INTS3,8093,-0.8622473588245128,False,16900,-1.9135940777799376,False,False,1.9459101490553132,False,False,transcriptome_background,
BACH1,8094,-0.8626887336314095,False,4092,0.8286782241976864,False,False,2.9444389791664403,False,False,transcriptome_background,
REXO4,8095,-0.8628089669821478,False,11407,-0.4681111139213263,False,False,2.8903717578961645,False,False,transcriptome_background,
ERI2,8097,-0.8643646274194977,False,12379,-0.629313818044318,False,False,2.4849066497880004,False,False,transcriptome_background,
MOB3A,8098,-0.8647414249244603,False,12631,-0.6773016277083903,False,False,2.8903717578961645,False,False,transcriptome_background,
DTX2,8099,-0.86533791602161,False,6412,0.3564892477724146,False,False,2.833213344056216,False,False,transcriptome_background,
ANKRD13D,8100,-0.865559708276919,False,17022,-1.9939306360885125,False,False,1.9459101490553132,False,False,transcriptome_background,
E2F7,8101,-0.865951006738267,False,15719,-1.4048626017320982,False,False,1.9459101490553132,False,False,transcriptome_background,
TOB2,8102,-0.8663502581813743,False,13020,-0.7490570560963865,False,False,2.8903717578961645,False,False,transcriptome_background,
GPT2,8103,-0.8667793899734839,False,16506,-1.705093946809776,False,False,1.791759469228055,False,False,transcriptome_background,
PDE4B,8105,-0.8673049240398927,False,2114,1.3929467914932931,False,False,2.302585092994046,False,False,transcriptome_background,
GARS,8106,-0.8674377082975844,False,5926,0.452327605888513,False,False,2.833213344056216,False,False,transcriptome_background,
NDUFS7,8109,-0.8686333419644258,False,16090,-1.529580541779752,False,False,2.6390573296152584,False,False,transcriptome_background,
ZNF282,8110,-0.8703351222053238,False,14201,-0.9989855772395472,False,False,2.3978952727983707,False,False,transcriptome_background,
SIL1,8111,-0.8706812810870566,False,14111,-0.9755289087113524,False,False,2.3978952727983707,False,False,transcriptome_background,
SLC25A28,8112,-0.8721913484591429,False,4045,0.8375736144118336,False,False,2.9444389791664403,False,False,transcriptome_background,
TNFRSF11B,8113,-0.8722426952306279,False,17473,-2.3627578856876976,False,False,1.6094379124341005,False,False,transcriptome_background,
MCM10,8114,-0.8723682491586383,False,14443,-1.0540179506727436,False,False,2.8903717578961645,False,False,transcriptome_background,
PATL1,8116,-0.8744195994669207,False,4017,0.8428890589677386,False,False,2.9444389791664403,False,False,transcriptome_background,
FKBP2,8117,-0.8747410736463653,False,16967,-1.9538925704980457,False,False,1.9459101490553132,False,False,transcriptome_background,
TTC23,8118,-0.876210695683048,False,7186,0.2310619028104295,False,False,3.218875824868201,False,False,transcriptome_background,
GAB1,8119,-0.876980818150526,False,6944,0.2715370644785778,False,False,3.218875824868201,False,False,transcriptome_background,
NEK7,8120,-0.8770791640775684,False,7362,0.1980140297079626,False,False,2.995732273553991,False,False,transcriptome_background,
SPRED2,8121,-0.8772364755876491,False,6407,0.3572085747913759,False,False,2.833213344056216,False,False,transcriptome_background,
LTN1,8122,-0.8773315398788094,False,12910,-0.7286761732160041,False,False,2.8903717578961645,False,False,transcriptome_background,
CIR1,8123,-0.8780733223472371,False,11602,-0.5010896680749863,False,False,2.8903717578961645,False,False,transcriptome_background,
INHBA,8124,-0.8786554958438757,False,3107,1.076577779117236,False,False,2.6390573296152584,False,False,transcriptome_background,
CHTF8,8126,-0.8792589485307198,False,14494,-1.063642254048592,False,False,2.8903717578961645,False,False,transcriptome_background,
THRB,8127,-0.8794781481997048,False,55,3.6431067204546177,False,False,0.6931471805599453,False,False,transcriptome_background,
LINC00894,8128,-0.8798728537967733,False,11480,-0.4812398747037333,False,False,2.8903717578961645,False,False,transcriptome_background,
TMEM94,8129,-0.8799206189190096,False,9843,-0.2102636393247192,False,False,3.091042453358316,False,False,transcriptome_background,
PDAP1,8130,-0.8800331758877872,False,16322,-1.6249394500503889,False,False,2.1972245773362196,False,False,transcriptome_background,
ELMO2,8131,-0.8803555588565247,False,9380,-0.1348470687706796,False,False,2.3978952727983707,False,False,transcriptome_background,
SLC25A29,8133,-0.8804913529977231,False,10418,-0.3030174759883473,False,False,2.8903717578961645,False,False,transcriptome_background,
FDPS,8134,-0.880713051991725,False,15375,-1.293824660014277,False,False,1.9459101490553132,False,False,transcriptome_background,
DDX55,8136,-0.882361101101451,False,15989,-1.4951006518441123,False,False,2.6390573296152584,False,False,transcriptome_background,
ELP3,8137,-0.8832854194397431,False,6703,0.309758949492707,False,False,3.218875824868201,False,False,transcriptome_background,
NET1,8138,-0.8834079551717372,False,11687,-0.5152969586357318,False,False,2.8903717578961645,False,False,transcriptome_background,
RGCC,8139,-0.8834995278489627,False,10632,-0.3417490954346668,False,False,2.8903717578961645,False,False,transcriptome_background,
NLGN4Y,8140,-0.8840850039933009,False,13272,-0.7986804243680078,False,False,2.772588722239781,False,False,transcriptome_background,
TECR,8141,-0.8842051661289952,False,17443,-2.333420413233644,False,False,1.6094379124341005,False,False,transcriptome_background,
SERINC3,8142,-0.8843133116074268,False,12444,-0.6402072566089156,False,False,2.4849066497880004,False,False,transcriptome_background,
PDE6D,8143,-0.8843992477234804,False,16096,-1.5309804160623546,False,False,2.6390573296152584,False,False,transcriptome_background,
DPY30,8144,-0.8847448348712068,False,13639,-0.8759246670492503,False,False,2.772588722239781,False,False,transcriptome_background,
MIR155HG,8145,-0.8849719652942233,False,6560,0.331803664497796,False,False,3.218875824868201,False,False,transcriptome_background,
CORO1C,8146,-0.886568572630937,False,17218,-2.133266619981483,False,False,1.6094379124341005,False,False,transcriptome_background,
GSTCD,8147,-0.8875932195618683,False,7745,0.1348735287141839,False,False,2.995732273553991,False,False,transcriptome_background,
UTP4,8148,-0.8880768093452908,False,1963,1.464954916543448,False,False,2.302585092994046,False,False,transcriptome_background,
SRA1,8149,-0.8881011315066224,False,4284,0.7831571314966123,False,False,2.9444389791664403,False,False,transcriptome_background,
ZNF248,8150,-0.8881301168586915,False,6953,0.2695480227302635,False,False,3.218875824868201,False,False,transcriptome_background,
BSDC1,8151,-0.8882268286572281,False,6236,0.3881772787931475,False,False,2.833213344056216,False,False,transcriptome_background,
ZNF714,8152,-0.888227590376194,False,12991,-0.7420575700411862,False,False,2.8903717578961645,False,False,transcriptome_background,
SMAD6,8153,-0.8900136703544339,False,16638,-1.7693453308785936,False,False,1.791759469228055,False,False,transcriptome_background,
HIP1,8154,-0.8906205131678104,False,6479,0.3460281040818447,False,False,3.218875824868201,False,False,transcriptome_background,
AUH,8155,-0.8906362668243766,False,9751,-0.1958502370093074,False,False,3.091042453358316,False,False,transcriptome_background,
COL6A3,8156,-0.8909255110110385,False,3281,1.0311904561752838,False,False,2.6390573296152584,False,False,transcriptome_background,
NXPH1,8157,-0.8911694282888849,False,13733,-0.8984010521731094,False,False,2.772588722239781,False,False,transcriptome_background,
ATAT1,8158,-0.8913677467944973,False,7265,0.2165929047393584,False,False,2.995732273553991,False,False,transcriptome_background,
CDK18,8159,-0.8915143358138667,False,13446,-0.8327525981759181,False,False,2.772588722239781,False,False,transcriptome_background,
E2F1,8160,-0.8921856876508488,False,14921,-1.1663182568963029,False,False,2.1972245773362196,False,False,transcriptome_background,
RALGAPB,8161,-0.8923275008686143,False,2952,1.1180562820076725,False,False,1.9459101490553132,False,False,transcriptome_background,
PTPDC1,8162,-0.892845610985102,False,4462,0.7424062504014356,False,False,2.9444389791664403,False,False,transcriptome_background,
RANBP17,8163,-0.8931388558537038,False,4047,0.8374002660432047,False,False,2.9444389791664403,False,False,transcriptome_background,
LDLRAD4,8164,-0.8932806327456372,False,5715,0.490553646248474,False,False,2.5649493574615367,False,False,transcriptome_background,
HPRT1,8165,-0.8933744411628245,False,5110,0.6067138844314468,False,False,2.772588722239781,False,False,transcriptome_background,
APOC1,8166,-0.8933883498201249,False,17556,-2.4676159279075747,False,False,1.3862943611198906,False,False,transcriptome_background,
CBX6,8167,-0.8935843758959884,False,5071,0.6141707484898902,False,False,2.772588722239781,False,False,transcriptome_background,
STAT2,8168,-0.8938119667886579,False,4864,0.6612930183751913,False,False,2.772588722239781,False,False,transcriptome_background,
OTULIN,8169,-0.8939815169394779,False,17065,-2.0163079729656035,False,False,1.9459101490553132,False,False,transcriptome_background,
DUSP3,8170,-0.8940240015442729,False,8193,0.0582457927846243,False,False,2.70805020110221,False,False,transcriptome_background,
TMCO4,8171,-0.8940579804644059,False,10106,-0.2547900339650472,False,False,3.091042453358316,False,False,transcriptome_background,
NRP2,8172,-0.8942356499993103,False,835,2.1280948376192517,False,False,1.3862943611198906,False,False,transcriptome_background,
ZC3H18,8173,-0.8943149448690014,False,12912,-0.7291840830436016,False,False,2.8903717578961645,False,False,transcriptome_background,
RFFL,8174,-0.895191756315712,False,6670,0.31622477562899,False,False,3.218875824868201,False,False,transcriptome_background,
ZNF283,8175,-0.8958145312798269,False,9965,-0.2319408074914856,False,False,3.091042453358316,False,False,transcriptome_background,
TARBP2,8176,-0.8964247533943097,False,11253,-0.4419154166544589,False,False,2.8903717578961645,False,False,transcriptome_background,
PRKCZ,8177,-0.8964403607362109,False,2069,1.4161311955489293,False,False,2.302585092994046,False,False,transcriptome_background,
TMEM127,8178,-0.8966092483725076,False,11203,-0.4319951380687252,False,False,2.8903717578961645,False,False,transcriptome_background,
ANKIB1,8179,-0.8967551883240096,False,2994,1.1060254781735093,False,False,2.6390573296152584,False,False,transcriptome_background,
XYLT2,8180,-0.8969268839151333,False,14197,-0.9987409379262328,False,False,2.3978952727983707,False,False,transcriptome_background,
SLFN12,8181,-0.8969443787740358,False,16697,-1.7989838524751438,False,False,1.3862943611198906,False,False,transcriptome_background,
BIRC7,8182,-0.8971360439743412,False,908,2.069014287307502,False,False,1.0986122886681098,False,False,transcriptome_background,
TSC2,8183,-0.8975976218754226,False,16071,-1.5240384269097973,False,False,2.6390573296152584,False,False,transcriptome_background,
AVEN,8184,-0.8978427527995172,False,1800,1.5424197215809872,False,False,1.791759469228055,False,False,transcriptome_background,
NDE1,8185,-0.8979101516972854,False,14309,-1.0224677387983252,False,False,2.3978952727983707,False,False,transcriptome_background,
NFIB,8186,-0.8983218394429504,False,11111,-0.4174716098990146,False,False,2.8903717578961645,False,False,transcriptome_background,
EDNRB,8187,-0.8991400862371058,False,16001,-1.498514463532558,False,False,2.6390573296152584,False,False,transcriptome_background,
SEPT6,8188,-0.8992779774848275,False,4549,0.7235423092474538,False,False,2.772588722239781,False,False,transcriptome_background,
PPARGC1B,8189,-0.899778005685308,False,6527,0.3374448706077483,False,False,3.218875824868201,False,False,transcriptome_background,
MAST2,8190,-0.9002042855772666,False,14457,-1.0565876900851627,False,False,2.8903717578961645,False,False,transcriptome_background,
PPP1R13L,8191,-0.9003684474162363,False,16306,-1.6178738225369649,False,False,2.1972245773362196,False,False,transcriptome_background,
C8orf37-AS1,8192,-0.9004714260350836,False,4346,0.7684002071553911,False,False,2.9444389791664403,False,False,transcriptome_background,
HGSNAT,8193,-0.9009797593436552,False,2019,1.4384058485970814,False,False,2.302585092994046,False,False,transcriptome_background,
NPRL3,8194,-0.9012182156334042,False,12427,-0.637514121701162,False,False,2.4849066497880004,False,False,transcriptome_background,
DBF4,8195,-0.9016505788699712,False,17505,-2.396915246924951,False,False,1.6094379124341005,False,False,transcriptome_background,
CMC2,8196,-0.9045603824212544,False,3023,1.0975395165226354,False,False,2.6390573296152584,False,False,transcriptome_background,
PDE7B,8197,-0.9047955728921694,False,278,2.8361613818555353,False,False,0.6931471805599453,False,False,transcriptome_background,
MSI2,8199,-0.9057581335432237,False,9340,-0.1277476899248773,False,False,2.3978952727983707,False,False,transcriptome_background,
